"Bewertungs_ID","Specificity_Score","Problem_Identification_Score","Solution_Offering_Score","Explanation_Score","Total_Score","Constructivity"
"rev-a86b5355-6dfe-4665-a501-3c10d799e1f5",3,1,1,1,2.5,0
"rev-c01f10d1-6520-44fd-bd77-390af6bf9753",2,1,1,2,2.5,0
"rev-12044853-bd1a-41a6-8fbb-6948437c5e64",2,1,1,1,1.25,0
"rev-dc239fde-085b-4753-ae3b-5562ef876eeb",2,1,1,1,1.25,0
"rev-8e51f04c-295b-49c3-88b3-1098d2cf21b3",3,1,1,2,3.75,0
"rev-e3fdbe92-9785-46ba-9ed5-7d3e816300ea",2,1,1,2,2.5,0
"rev-1d57b056-8927-4f99-bb45-1bdbb3774781",3,1,1,2,3.75,0
"rev-89c5c78a-3e1c-4b0d-bef4-c732bf2694ff",2,1,1,2,2.5,0
"rev-db24ed85-290e-4b56-b7f5-00444a5e12af",2,2,3,2,6.25,1
"rev-e2aa3160-d098-4ca6-b6f9-af3673e076b9",1,1,1,1,0,0
"rev-40126709-2d37-4258-80d3-cf1edf2cb0a9",2,2,2,2,5,1
"rev-d7d93277-a770-4f73-9c28-a599fd0377c0",3,1,1,1,2.5,0
"rev-93670a69-3efc-4351-8816-f9975988d6be",2,1,1,1,1.25,0
"rev-71e6b25d-6f98-4d4c-826a-872ca6c219fd",2,1,1,2,2.5,0
"rev-3b5b4d01-92e3-433d-993f-5052638063af",3,2,3,3,8.75,1
"rev-a20c0b47-30fc-4a52-98d4-1baa238f2fbd",1,1,1,1,0,0
"rev-ddeba838-1236-495c-b0ee-64b0de9d7775",2,1,1,2,2.5,0
"rev-fbf8965e-b507-448e-87ae-ad10411d5436",3,1,1,2,3.75,0
"rev-5b43ad06-c898-4947-bd25-b02051f3f2bd",3,1,1,3,5,1
"rev-5f6e491f-2594-4a81-92ac-4c25921761c1",2,1,1,2,2.5,0
"rev-2689f0d8-350f-43cc-8d2d-1ac937afd4ba",3,1,2,3,6.25,1
"rev-5877c9a7-9ce3-456b-8dad-357738178cd1",2,1,1,2,2.5,0
"rev-d2b346dc-3dc6-4588-adc6-c2f35b844978",2,1,1,1,1.25,0
"rev-221a6535-84a4-4071-81a6-d3b3291d7a3d",3,2,2,3,7.5,1
"rev-7a92a1e3-1c41-4a28-aa0e-b6dbb13e2efb",2,1,1,2,2.5,0
"rev-1115d7df-a4f6-4cf3-97aa-b66b2d5a9b69",2,1,1,1,1.25,0
"rev-710e1965-e4e2-43fb-8f56-b78e5b853653",2,1,1,2,2.5,0
"rev-3d9a96da-05b6-4c0a-9c9a-c355349030ed",1,1,1,1,0,0
"rev-b39797ee-c74b-4e63-aaca-c1d25d27f733",1,1,1,1,0,0
"rev-0201f6a7-9ae8-4305-957d-2df89f98a344",2,1,1,2,2.5,0
"rev-9a3c98c4-ba10-44bc-a1bf-3d785e334b29",1,1,1,1,0,0
"rev-703ff6e1-c136-4639-9217-0c6e4bf3ca6c",3,3,2,3,8.75,1
"rev-44009955-a830-4ceb-a70c-32f965629c70",3,3,2,3,8.75,1
"rev-fd73dc0a-727e-4e30-a4ee-7a84858e3fc8",2,1,1,2,2.5,0
"rev-f9ccc557-f189-4d74-a426-ce5361784b8d",2,1,1,2,2.5,0
"rev-e0171f51-accf-4767-8b26-034dfb3d02cb",3,2,2,3,7.5,1
"rev-a0358057-efb6-44fa-89d6-259e6d4baea0",2,1,1,1,1.25,0
"rev-29b27243-422e-44e4-b119-dc5e14b4b3c0",1,1,1,1,0,0
"rev-c7fae7ea-c3b4-45c3-9042-2123c807ca9c",2,1,1,1,1.25,0
"rev-b2ba6597-475e-49a3-83b2-4a4f5b54a19b",1,1,1,1,0,0
"rev-ebc40833-00a1-4ceb-aba0-4f295f92afc1",3,3,2,2,7.5,1
"rev-36422d67-0e44-4b9b-903f-186fb7c4d352",2,1,1,2,2.5,0
"rev-81bb406c-2c89-407b-b6fb-8ee83b027eac",2,1,1,2,2.5,0
"rev-421e7f23-96ff-4fb1-a250-66a1c0440486",2,3,1,2,5,1
"rev-8d0b329c-a02d-40cf-b576-2da32bf71586",3,1,1,3,5,1
"rev-75659e69-3f00-4c51-8930-d7d5623c6646",3,1,1,3,5,1
"rev-051501ec-4498-41af-a127-6a769ef4b97d",3,1,1,3,5,1
"rev-dc4b02d5-ccd0-40da-8763-a813b8d4b9ee",2,1,1,2,2.5,0
"rev-92070fd7-6c4e-4e7b-93b2-6945d7c0da25",3,1,1,2,3.75,0
"rev-4e408a6a-9efa-4477-8f1f-0540b53a0ca0",3,1,1,3,5,1
"rev-d317576d-9c86-41ad-abcf-ef7fc349ca51",1,1,1,1,0,0
"rev-276bbf40-237b-420f-859b-43c19872c452",3,3,3,3,10,1
"rev-18115b4b-b528-430e-9e70-340c4d37d657",3,1,1,3,5,1
"rev-0d6ed3b5-bac5-4fd3-b82b-b55a5087c18b",2,1,1,1,1.25,0
"rev-f6e56fbd-d9fd-4a39-b2c6-5ab601e60504",2,1,1,3,3.75,0
"rev-60a8850b-bc04-4195-a717-3e5576a5c744",3,3,2,3,8.75,1
"rev-75928455-3dc9-4a04-9f27-48984b7f06c2",2,1,1,1,1.25,0
"rev-1066da01-dd6b-40dc-86f7-7a55a5f81fa5",2,1,1,1,1.25,0
"rev-8f0608ba-2bf0-41e6-a588-9055bb8a13cc",1,1,1,1,0,0
"rev-adf889f6-3269-4a86-97be-78d21c3b7273",3,1,1,3,5,1
"rev-a5fdd277-8fd1-4ca7-9388-1a1d42c7c09f",1,1,1,1,0,0
"rev-e849f5cd-8510-44ec-9975-94ce7798d11b",3,3,1,1,5,1
"rev-4baca792-1af9-4cad-9667-07d126085b79",3,3,1,2,6.25,1
"rev-a9b36206-134a-4081-a468-1eb1337f808b",2,1,1,2,2.5,0
"rev-5fc90025-12eb-4d60-89c7-3df422e9e186",2,3,1,3,6.25,1
"rev-2e4653cf-bd1e-46cf-bcc0-4287699f26c0",1,1,1,1,0,0
"rev-84c9d1dd-ce54-4990-8bd5-9122de8480a4",2,1,1,1,1.25,0
"rev-2a3a55da-caa2-4beb-9168-a258a359b96b",1,1,1,1,0,0
"rev-d91c9d5d-028a-40aa-8e5d-c6b2deb29dc7",1,1,1,1,0,0
"rev-929ae5c5-267f-4e5e-b38a-b142d460cb3c",2,3,1,1,3.75,0
"rev-66ed0369-8a4a-4b6b-82de-6a32357cea6e",2,1,1,1,1.25,0
"rev-8be2b721-6241-4de4-af6e-dab749ab9dc1",3,2,2,3,7.5,1
"rev-f3ceb655-4427-4448-8719-5042da3cf670",3,1,1,2,3.75,0
"rev-eb2aa448-9a4e-4a93-9250-dd59737c5eaf",2,1,1,2,2.5,0
"rev-22d5ea04-a7f9-4ece-b181-49e96c7b2073",1,1,1,1,0,0
"rev-72d9cb9e-813f-41b8-a61f-78bf36ee698c",1,1,1,1,0,0
"rev-5f1c9ee9-5a36-4af8-9bd9-81b7dc17d848",2,1,1,1,1.25,0
"rev-294c6ccc-c51c-404e-a4d6-5697e4f09726",2,1,1,2,2.5,0
"rev-84372108-06a9-484d-89ad-fcad6360bda0",2,1,1,1,1.25,0
"rev-bf298004-0cc5-462b-9469-bb1a797aa75a",1,1,1,1,0,0
"rev-2e6f13c1-31b4-4312-a27a-76975b1c7624",3,1,2,2,5,1
"rev-a2edd9cf-85f8-4739-8b27-fe696e4044e9",2,1,1,2,2.5,0
"rev-49136945-276d-4e75-a6ef-af6869dc1473",2,1,1,2,2.5,0
"rev-7432bc40-2a2b-4008-9fe4-f9e1e9bc0f47",3,3,2,3,8.75,1
"rev-8be04466-3aae-4b91-ae0c-332fa50347af",2,1,3,2,5,1
"rev-8aba6d03-3b98-4022-9604-07a87a449f56",2,1,1,1,1.25,0
"rev-c64d9c32-398f-4b1a-a4c9-13fb70e52e4d",2,1,1,1,1.25,0
"rev-c1709303-cce6-4ee2-aae2-c6d174d264b9",2,1,1,1,1.25,0
"rev-0c51c348-f0fc-485b-a2eb-4cc5f20ce75a",2,1,1,1,1.25,0
"rev-a35e9c7c-2b6a-4d63-9a91-6a983f6cb9c6",3,3,2,2,7.5,1
"rev-011a8e74-4713-441c-ae57-f5cb6b65cb71",3,3,2,3,8.75,1
"rev-f432ed7f-78d3-460a-b49e-5757aa10c9be",3,2,2,2,6.25,1
"rev-9eef8270-8963-4714-ae1a-cfccfb07e4d0",1,1,1,1,0,0
"rev-c6695163-7485-4677-935f-92a835312329",2,1,1,1,1.25,0
"rev-d6c2e0df-54cd-43cf-b445-6e5d5d259fe0",2,1,1,2,2.5,0
"rev-83aaec58-68b9-4da5-8b40-f9be173743dc",3,1,1,1,2.5,0
"rev-7f7c2864-8d3b-486f-83f7-a85ef752e844",2,2,1,2,3.75,0
"rev-b6ed55f1-a876-49f9-bf16-a5e69c07aade",3,1,1,2,3.75,0
"rev-683733a3-deb8-4a98-abd5-1c652166bdf6",2,1,1,1,1.25,0
"rev-21f9d9fa-b371-4699-bb35-b4e5fa2c5601",2,2,1,2,3.75,0
"rev-3398f47c-a43f-49c6-aadd-45b024040340",2,1,1,2,2.5,0
"rev-f83c33cc-329b-4991-b79e-369dabcd36a6",3,3,2,3,8.75,1
"rev-a62a6715-27e2-44d7-bb15-5532b764b50f",1,1,1,1,0,0
"rev-045df0bf-d913-4084-822d-5dc183dfc7b7",3,3,1,3,7.5,1
"rev-0fa11a1b-4d70-46d9-b4ee-cda2478194ab",2,1,1,2,2.5,0
"rev-330ee611-823e-4ab0-9717-79d0088fb6fc",3,3,2,3,8.75,1
"rev-3825cfbe-a141-4133-9c8e-65d35e1e7f81",2,1,1,2,2.5,0
"rev-a0376b5e-ddf1-41cb-99ce-a6e45e1731ac",2,1,1,2,2.5,0
"rev-76686454-ab6f-42a9-9d8a-747aa50ccc25",2,1,2,2,3.75,0
"rev-b2b0cfbb-fa23-4776-aff8-d39b4904ef08",2,1,2,2,3.75,0
"rev-8f0b035b-db70-4d27-9570-6992792b31b3",3,2,2,3,7.5,1
"rev-5f8f628e-ee12-404e-b0ca-2484cd06e95c",2,1,1,1,1.25,0
"rev-034022a0-7fcd-4894-aee4-9d6bb104c043",2,1,1,1,1.25,0
"rev-ad095947-5a47-4844-9fd0-4e904774cf72",2,1,1,1,1.25,0
"rev-c6cce78a-23f7-4bb6-9067-604b78bf6857",2,1,1,1,1.25,0
"rev-fc2d9a59-aa2f-44b0-b8f5-ab9e3bb89308",3,1,1,2,3.75,0
"rev-3a99f836-0ca8-4ea5-a6aa-00d685f58680",2,1,1,2,2.5,0
"rev-958d87b6-ba15-46a3-a39f-93f0a6bd8b2b",1,1,1,1,0,0
"rev-8e1643d8-0805-437b-8bf9-8f6b28eb960a",2,1,1,1,1.25,0
"rev-1ce33195-5a58-4e9e-9241-073c0bc114e2",3,2,1,2,5,1
"rev-375adcac-a423-4dc1-9e4b-86f25d6869d3",1,1,1,1,0,0
"rev-e6ce5b85-6f4a-41b2-89b2-ffbb66349cb7",1,1,1,1,0,0
"rev-79f6ba3a-fd67-4fc1-bda6-94ff38640e13",2,1,1,2,2.5,0
"rev-4cfddd30-ebc6-4238-8e3f-213f0b989833",2,1,1,2,2.5,0
"rev-9b1baf80-f59e-4513-a8e0-5cd2df5930fc",3,3,1,2,6.25,1
"rev-7aec0a8e-52cd-4450-9421-fe75d6807c11",1,1,1,1,0,0
"rev-598e5ba4-96b6-4c91-85aa-7aa0f2e3d981",2,1,1,1,1.25,0
"rev-3ecd7de4-b658-47d0-9605-7c86b61547e6",2,2,1,2,3.75,0
"rev-f01a6071-666e-489d-b8af-cf13fb599ea6",2,1,1,2,2.5,0
"rev-5a8ee80b-186b-4ddb-b86a-a4695723ea45",3,2,2,3,7.5,1
"rev-cf3deb91-d9bf-4978-b2fb-1ce07f443765",1,1,1,1,0,0
"rev-96bc24e3-0d7d-480a-8cf0-0e30e953fa17",2,1,1,2,2.5,0
"rev-e5567bc6-c7d0-41e0-b1cf-4896eb9a9ad0",3,3,1,1,5,1
"rev-8793a6f6-6e93-4533-84af-9e156409f0d5",1,1,1,1,0,0
"rev-7709cf2f-db8a-4c17-9778-f446e1b6383d",2,1,1,1,1.25,0
"rev-6b42c760-49a1-4550-960f-9bf471ac2b5e",2,1,1,1,1.25,0
"rev-9d4bfbae-482e-4cbc-b6eb-9a7c1eeb6bcd",2,2,2,2,5,1
"rev-c55bff7e-2483-4289-a8b7-440c50d04386",2,1,1,1,1.25,0
"rev-a7f90f84-e49d-4ff4-8f68-e02af2896d81",2,1,1,2,2.5,0
"rev-f23fdb9d-ce5b-437a-bb00-f6585a947281",3,2,2,2,6.25,1
"rev-cc389c97-75df-453e-b413-3bf920386d9c",2,2,1,2,3.75,0
"rev-71f27b79-b526-46cc-bc73-07ce4a5e126a",1,1,1,1,0,0
"rev-d1c91387-0c27-41d6-9108-7f58e71347bd",3,3,2,3,8.75,1
"rev-38887799-2973-4f32-a589-724aa6cfb141",2,1,1,2,2.5,0
"rev-d0dbcfbc-ce2e-4f76-aa1c-e0970ebe3ea5",3,1,1,2,3.75,0
"rev-1d920e82-765e-4a7b-a24a-64e7bd9d3b11",2,2,1,2,3.75,0
"rev-af8ae136-4597-411b-a164-d7f0264fd871",3,2,2,3,7.5,1
"rev-42649e95-af41-4be4-99eb-622bc9af0b84",2,1,1,1,1.25,0
"rev-83e15535-4600-4d1b-9b9b-812d1009fd8c",3,2,2,2,6.25,1
"rev-2428ff82-ff89-4ac0-8024-675d9d323db1",3,2,3,3,8.75,1
"rev-806f47b5-3510-4041-987a-44c338ec6688",3,3,2,3,8.75,1
"rev-2421f392-8cf6-43f7-80a8-9444e81ddcde",1,1,1,1,0,0
"rev-38f48bc3-700e-4461-89e0-75c0e41a1bd6",2,1,1,1,1.25,0
"rev-8a9a69fe-374d-4a9c-a0cc-dd1d3a035d5f",3,1,1,2,3.75,0
"rev-047276eb-06d0-4390-b9da-b65d4cacee6e",2,1,1,1,1.25,0
"rev-27018410-166e-4a62-85c6-e469e2eface7",2,1,1,1,1.25,0
"rev-f6536670-45d5-45d8-aec9-16e3f93e70c1",2,1,1,1,1.25,0
"rev-c5ef84ff-8fc5-4ceb-b82b-cb861c11d97f",2,1,1,2,2.5,0
"rev-f85e3176-2c0e-4440-b98d-37f835b0b3ea",1,1,1,1,0,0
"rev-12f59def-23ca-441f-9a8c-3ac971360134",3,1,3,2,6.25,1
"rev-35942fae-337b-4225-9e18-4a3f3b9b6551",2,3,2,2,6.25,1
"rev-264b9746-6702-40d2-a40b-f06ee9c8a69b",2,1,1,2,2.5,0
"rev-b8699a07-75d2-4d32-9147-1d42db3e1047",3,1,2,2,5,1
"rev-06343ae2-1789-4dfb-a2dc-8e7b0c587288",2,1,3,2,5,1
"rev-842ffd62-7c85-4e88-a200-2309f23a35e1",2,1,1,2,2.5,0
"rev-308bbc15-b6eb-4dc9-8c17-dc957d0bfbdb",3,1,1,2,3.75,0
"rev-df00b8b4-c5a9-4b09-a999-45ed23bb8477",1,1,1,1,0,0
"rev-11ed9f63-06dc-4f1c-8249-1b5023f79ad8",3,1,1,1,2.5,0
"rev-b0eec1e3-04ff-4ba3-b041-cf1648303216",2,1,1,2,2.5,0
"rev-869358f8-307b-42c0-8137-75f6ee0edd67",3,3,2,3,8.75,1
"rev-a208ee33-ab43-4c39-8fc4-7a4ee7010cf5",2,1,2,2,3.75,0
"rev-b24875d6-0662-4c14-b617-0a8b9b20a6d1",2,2,1,2,3.75,0
"rev-e1301504-f57b-4765-9997-ec782037a24c",2,1,1,1,1.25,0
"rev-d5916839-775b-40da-90ce-332e5c3bc21d",2,3,1,2,5,1
"rev-1ebd13cd-2d67-4ff1-90b5-cdabf164e3c4",3,1,1,3,5,1
"rev-2802698d-c3d6-4537-b90d-cf79fabeb6a2",2,1,1,1,1.25,0
"rev-f1d8e470-b10f-43fa-83c5-9f1b315a02ee",3,1,1,2,3.75,0
"rev-89be9861-0efa-4198-988f-e8f332e20645",3,3,2,2,7.5,1
"rev-9aae5f1c-1e8a-4d0f-8fb6-f06ffe8084df",2,1,1,1,1.25,0
"rev-aefda81b-bbc8-4f85-8912-1bc03dbe7d81",3,1,1,3,5,1
"rev-c3787ca6-59a3-45cf-98f0-c38ebda23181",1,1,1,1,0,0
"rev-163304e8-07ba-49f3-8417-72c462fffd5d",1,1,1,1,0,0
"rev-2e51bb5b-3d7d-49bd-b0b6-4714608c9bf7",3,1,1,3,5,1
"rev-652732bf-1404-4864-b83b-40d38089adc6",2,1,1,1,1.25,0
"rev-486dffed-0576-46ea-a2a9-61c4268d6998",2,1,1,1,1.25,0
"rev-58ce14a0-e1aa-4f79-a5f9-6658eadc21c2",2,1,3,2,5,1
"rev-97f11ea3-c5ba-41a3-99f9-9380c8c9dc75",2,1,1,1,1.25,0
"rev-9bbe33d2-23e7-4447-96ed-6acd06ed2a3b",2,1,1,1,1.25,0
"rev-2e29bb55-27fb-4410-a148-1732284d5a53",1,1,1,1,0,0
"rev-20130d38-b8af-4523-abd2-a79a207d102a",2,1,1,1,1.25,0
"rev-81324276-72c2-472d-817e-ad64eaca32ca",1,1,1,1,0,0
"rev-299d11e7-cec1-4655-a0cd-12197d564602",3,1,1,2,3.75,0
"rev-d9a9c911-d83c-403d-a6c8-4254e104eb8f",3,1,2,2,5,1
"rev-ebfe64bd-16ab-499a-ae46-ebc1275b748e",3,1,1,3,5,1
"rev-aa8c4910-d0c5-4415-b873-d6b55f974db8",1,1,1,1,0,0
"rev-0e378b57-9973-42b0-a942-3bd55f1f6bc6",1,1,1,1,0,0
"rev-b09e9a59-d041-4858-b959-8b1804ee1b3f",3,1,1,2,3.75,0
"rev-8f4adf40-4da4-448b-8055-5cd5603f76b4",3,1,1,2,3.75,0
"rev-3b24f046-a23e-41de-b46b-9bdf5abb13de",2,1,1,1,1.25,0
"rev-b833df96-be09-495e-bc49-b39c14b54583",2,1,1,2,2.5,0
"rev-ab51ef98-2057-4c2b-922d-e75c27fc1b8e",2,1,1,1,1.25,0
"rev-51141efd-f623-49d8-aba4-31c66cc51c24",1,1,1,1,0,0
"rev-f1e403e6-33df-4691-aa69-c83ea17b43d4",2,1,1,2,2.5,0
"rev-e910f6c7-9258-4938-9d93-89dca73740f0",2,1,2,2,3.75,0
"rev-522e1150-3b2d-4656-8032-9e16db246a50",3,2,2,2,6.25,1
"rev-bb27ac97-a917-4855-bc70-69505585cb21",2,1,1,1,1.25,0
"rev-0f7b6ac2-c412-4e59-ab84-99d4687cd14f",2,2,1,2,3.75,0
"rev-73e39379-2a65-4898-98d0-4c5e4f099a8c",2,1,1,1,1.25,0
"rev-cee30e99-f141-408b-a8c6-b8d4e0b923c1",3,1,1,3,5,1
"rev-7a0b6fb7-443e-46e7-9f6b-0e31819a8c9d",2,1,1,2,2.5,0
"rev-f244b095-17cb-4cf3-9a64-ef3a17814399",3,3,2,3,8.75,1
"rev-50434c29-4f99-4d42-b68b-9489ef483b81",1,1,1,1,0,0
"rev-041f1a74-2b28-48bf-b7f0-47ec19e4f9ef",3,3,2,3,8.75,1
"rev-89af4657-a331-4317-b02d-0bc60e662007",3,3,1,3,7.5,1
"rev-f150bf2b-2b8d-42b6-873e-f90f2f5dae5b",3,1,1,2,3.75,0
"rev-309aab06-e150-4e4b-bbe7-fe58868b484a",2,1,1,1,1.25,0
"rev-ac567236-4be2-4f2a-a8af-28f24f18e93e",3,2,1,3,6.25,1
"rev-edcaf27e-c0ec-41e6-bff2-422f075ddf9c",3,1,3,2,6.25,1
"rev-0020b93a-2905-4064-a35e-b22b6b8e3e1b",1,1,1,1,0,0
"rev-dc9fc429-83cc-4da5-a055-e6fe0de79cb8",1,1,1,1,0,0
"rev-8b5c1051-5a1c-456f-b8b9-83a731dd5c74",1,1,1,1,0,0
"rev-d8c9a513-880c-4f96-b6ea-71f00650bcbe",1,1,1,1,0,0
"rev-94f12a91-b7c6-4913-98d9-e47aa25648eb",2,1,1,1,1.25,0
"rev-6a542b4c-3045-422f-81d7-daf0d5712034",3,1,1,3,5,1
"rev-a39d915a-c053-473e-8672-7b46a9a8d85c",1,1,1,1,0,0
"rev-825c3bea-cf43-481c-8c4f-93474b6e9b95",2,1,1,2,2.5,0
"rev-cfe2395a-7419-415f-b9e1-f7d54a6db783",1,1,1,1,0,0
"rev-a69ee440-68e6-477b-9e26-d175886c9f8c",3,1,1,3,5,1
"rev-d90743a9-25cc-4a2d-ac63-5b8568cdc9a4",1,1,1,1,0,0
"rev-596d3637-804f-432e-b2de-fc606958ff10",3,1,1,3,5,1
"rev-dcaa4d7c-82d6-4851-b748-a752532c82f1",2,1,1,2,2.5,0
"rev-cc1b7cc8-bbe9-4af3-9da8-278c82ac4aa7",2,1,1,1,1.25,0
"rev-3d2d8d20-c8e9-45e6-81c4-388fa92d22a0",3,3,2,2,7.5,1
"rev-6fb08683-d149-42bc-88aa-4bf4c171dca5",3,2,2,3,7.5,1
"rev-73e47606-cf91-4512-85cf-fab16754277f",2,1,1,2,2.5,0
"rev-aa51d76b-65bf-44b6-934b-42db564d250b",2,2,1,2,3.75,0
"rev-866412a2-0abc-40e0-bb54-a497b2a003d1",2,1,1,1,1.25,0
"rev-64a4abf4-7163-4763-a178-e10d8d4288ae",2,1,1,2,2.5,0
"rev-66aa8eea-aa99-41d8-b436-988c487bc742",2,3,1,2,5,1
"rev-effb9368-43ee-4625-ac77-06cf97e66f3c",3,2,2,3,7.5,1
"rev-58ca55d0-f881-464c-b9b6-04c0b79a8c71",2,1,1,2,2.5,0
"rev-279e100c-0ea6-480b-99a7-5ec832213c47",1,1,1,1,0,0
"rev-5c52df26-acef-40e2-b334-5e3db1956df2",2,1,1,2,2.5,0
"rev-9165a502-1f8a-4823-a438-2771f92b228d",2,1,1,1,1.25,0
"rev-d30c3c7c-2620-4dc3-b738-1beea7b03414",3,1,1,3,5,1
"rev-239d176a-b193-427e-8e6f-60f973e4e87b",2,1,1,1,1.25,0
"rev-c756b1f1-a222-4549-95f3-68fd1188049d",1,1,1,1,0,0
"rev-e2f231b4-b394-4341-8e9e-d07cc5a647f2",2,2,2,2,5,1
"rev-b251e036-cdbf-48ed-8695-890b8cffafbd",3,1,1,3,5,1
"rev-ad118b22-e775-46ce-aa1c-985e81172ee5",1,1,1,1,0,0
"rev-72a37561-9b5c-4ab0-9b32-ab25be3c9fb4",1,1,1,1,0,0
"rev-bb8b4564-e754-4f87-920e-f3e99b41c706",1,1,1,1,0,0
"rev-0f5f8eed-0131-4432-9116-22407af3cc53",3,1,1,3,5,1
"rev-79936ff6-20a0-4d7a-bbb5-0ea1732bacd3",1,1,1,1,0,0
"rev-77a048a1-b4dc-496d-ad94-2d002cae135b",3,1,2,3,6.25,1
"rev-85663bf6-f947-4c32-b89c-2bcff00ac9f3",1,1,1,1,0,0
"rev-f5eaf33e-2c09-407d-8a2e-4dd1c595b276",2,1,1,1,1.25,0
"rev-1000c7ad-2d6c-4d1c-aa62-d6a96628e391",2,1,1,2,2.5,0
"rev-dc3cd43e-9fdc-47d5-943c-ee89a9e8c787",1,1,1,1,0,0
"rev-f023ef07-0281-46bf-b905-1f70f9559160",2,1,1,3,3.75,0
"rev-5b964d21-dd16-458f-a04c-649de6b23a93",2,1,1,1,1.25,0
"rev-e051b451-428a-40d2-8afd-d79e21e14cd6",3,1,2,2,5,1
"rev-020cd070-ba48-4fa5-a2f2-34c79bf320f3",3,3,3,3,10,1
"rev-4e0a77c8-8821-4317-a017-c81b28480bf7",3,2,3,3,8.75,1
"rev-bc6a625e-ec06-427b-be25-5c2b12e7e8ef",3,3,2,3,8.75,1
"rev-6b24ca27-0dca-4491-be72-26740706510b",3,3,2,3,8.75,1
"rev-26acd33c-a458-4fef-8455-1ff8987417c4",1,1,1,1,0,0
"rev-3fa84078-37db-4240-900e-a183b8475c17",1,1,1,1,0,0
"rev-248b02f0-bc03-4cc8-9522-0358b85f82ad",2,1,1,1,1.25,0
"rev-bdd31fa4-a664-4d8f-9541-6f4e20704c15",3,1,1,3,5,1
"rev-3580782b-8859-4a55-b89a-10a0e1acf940",2,1,1,2,2.5,0
"rev-8b86aa0d-7a03-4b81-9fac-1ac383c68619",2,1,1,1,1.25,0
"rev-b4033868-1c37-4a21-82e6-95e1bd92eda5",1,1,1,1,0,0
"rev-5e637480-07e6-4370-a464-654f37cc88c8",3,2,2,3,7.5,1
"rev-21c1a340-1ef6-4dd2-87f1-d34d6b72bd57",3,2,3,3,8.75,1
"rev-61489d26-315d-489f-a2c9-cd66fd344d00",3,3,1,1,5,1
"rev-d6f9289d-6d62-4163-a3e5-0e7a55a67a50",2,2,2,3,6.25,1
"rev-867c84bd-3de7-4196-bba7-ff9fffa08384",1,1,1,1,0,0
"rev-0e1ef265-3220-4bcf-84bb-94cfd9fd1be6",1,1,1,1,0,0
"rev-f3b3ee26-009a-414d-a183-4ccdc718147e",2,1,1,1,1.25,0
"rev-6b211044-4ff0-4231-af2e-135a6bea9a76",2,2,1,2,3.75,0
"rev-1f5d678c-bc7b-40e7-b970-93ff00d57f94",2,1,2,2,3.75,0
"rev-f9b960de-2ae0-4cfe-9775-9f93ea453386",2,1,1,1,1.25,0
"rev-551f44cc-a425-4e17-8f6a-64116656f0df",2,3,2,3,7.5,1
"rev-04eebe42-9a6c-4bb1-bc05-74e1b2ddb993",1,1,1,1,0,0
"rev-d23af5f8-2a18-4997-b81b-eb01c52e699a",3,1,1,3,5,1
"rev-01670db0-30a1-4cf5-9a81-351631a37fcf",2,1,1,1,1.25,0
"rev-70f526c1-72a6-44a2-9002-f387e29a26b4",2,1,2,2,3.75,0
"rev-5cfc970b-3281-4b20-ba60-ab2ffd87f0e5",2,1,1,1,1.25,0
"rev-5b3989fb-22b4-4677-91ee-85bb471d482e",3,1,1,2,3.75,0
"rev-0fb805f7-c77b-4a44-b36a-eff3c8490922",3,1,1,2,3.75,0
"rev-b1076d19-a420-437e-8079-c78ab0ccb045",1,1,1,1,0,0
"rev-0568cf90-53c5-4982-9d12-bc2476ceb41d",3,1,1,2,3.75,0
"rev-ea5b0c01-d3e1-4e0e-a95e-ea06a56d4ed3",3,1,1,3,5,1
"rev-011fe2b0-92ec-4525-945c-c26684dc5cf1",1,1,1,1,0,0
"rev-a484062c-e5e6-4a2d-8c91-f632a93d4be4",2,1,1,2,2.5,0
"rev-55ae7418-39f5-4574-9db6-8475d3b12a8a",3,1,1,3,5,1
"rev-d42cb20e-c5a2-45f7-a7f9-d039b0c90556",2,1,1,1,1.25,0
"rev-6d8e5512-b54a-4963-a089-84ea2fbbe33d",2,1,1,1,1.25,0
"rev-54545ff0-4942-44a5-8acf-9d0f39669b37",3,3,1,2,6.25,1
"rev-9728732d-02db-4867-8a86-652ed710cb29",3,1,1,3,5,1
"rev-8ddad1ff-b6df-4b9d-876a-87a40aa67166",2,2,1,2,3.75,0
"rev-8490dbf2-65ae-462f-826c-dc05713976a2",3,2,3,3,8.75,1
"rev-ffa4e438-be7f-42d7-ad8d-bcecd2a23403",3,1,1,3,5,1
"rev-dc54a5eb-b5e8-4c3c-8ad6-d9368a3a24da",1,1,1,1,0,0
"rev-689a97c6-6be9-42d5-8a01-442cfb49f3fe",3,3,1,2,6.25,1
"rev-550fec03-054a-4ace-8c67-a5eac5cfa996",2,1,1,1,1.25,0
"rev-e681b262-161a-448a-9106-7b1396eacf7e",2,1,1,1,1.25,0
"rev-89a10a8c-272d-409b-9b17-2ba64252bcd9",1,1,1,1,0,0
"rev-f95d867a-091f-4742-b8f3-f41d6b44f211",3,1,1,2,3.75,0
"rev-f7cd6fd0-fa96-4f13-b018-c0e17722ea02",1,1,1,1,0,0
"rev-8e912780-e804-419c-9875-0fc7105e8052",3,1,1,2,3.75,0
"rev-a1647554-12a8-4190-af26-081927bf64b6",3,2,2,3,7.5,1
